ip,port
37.228.129.159,443
2a06:1700:1:1af::f9d3:2064,443
91.238.105.102,443
185.137.235.254,443
185.151.243.200,443
185.228.232.247,443
185.228.232.246,443
185.185.71.23,8443
2a0a:2b41:b:57a7::,8443
93.188.155.59,443
89.110.108.128,443
193.124.225.66,443
2a09:bac5:31cc:319::4f:9c,443
77.91.85.203,8443
2a01:ecc0:1004:e100::2,8443
195.123.225.29,443
213.165.58.15,443
2a0b:4141:1820:3f3::2,443
151.245.140.204,443
89.110.117.7,443
193.124.22.24,443
2605:e440:13::3:24d,443
77.239.111.51,443
204.168.173.148,2053
2a01:4f9:c014:63a2::1,2053
31.76.55.131,443
2a01:ecc0:c80:1da::2,443
62.238.27.158,443
2a01:4f9:c013:37db::1,443
66.151.35.248,443
178.208.156.194,2053
91.210.166.102,443
2001:67c:2f4c:2::231,443
95.216.140.177,443
2a01:4f9:c012:dd00::1,443
91.218.212.223,443
95.216.212.62,443
2a01:4f9:c010:43f7::1,443
95.156.205.244,443
2a03:f80:371:4a85::1,443
2.26.19.241,443
134.209.98.39,443
2400:6180:0:d2:0:2:baaa:7000,443
31.76.43.25,443
2a01:ecc0:6000:cb1::2,443
65.108.217.253,443
90.156.226.208,443
194.135.91.96,443
2a02:7b40:c287:5b60::1,443
185.72.144.148,443
2a0a:2b41:0:d61::,443
213.111.148.137,443
2a09:2dc2:0:5fa4::,443
94.242.53.158,2053
92.255.79.158,2053
2a03:6f01:1:2::deb3,2053
82.152.132.12,443
89.46.236.145,443
2a03:f80:381:4c26::1,443
89.110.126.160,443
82.97.242.233,443
2a03:6f01:1:2::1:4774,443
89.167.34.172,443
2a01:4f9:c013:91d6::1,443
64.188.125.121,443
2a01:ecc0:1000:d00::2,443
45.39.241.116,443
95.216.209.182,443
2a01:4f9:c012:7d1c::1,443
85.90.196.38,443
2a12:6fc2:8000::301,443
138.124.241.65,443
2a01:ecc0:5000:139::2,443
89.110.101.137,443
2a14:1e00:1:531::,443
185.135.86.217,8443
94.156.180.215,8443
2a01:ecc0:500:f0::2,8443
31.59.41.129,2053
206.245.135.117,443
5.188.89.62,443
2a0f:3180::39,443
138.124.65.187,443
37.27.188.213,8443
2a01:4f9:c012:a4c4::1,8443
65.109.220.193,443
2a01:4f9:c011:2558::1,443
89.35.119.210,443
89.125.87.69,8443
89.40.9.60,443
2a02:7b40:5928:93c::1,443
2.26.105.99,443
82.40.57.236,443
204.168.224.167,443
2a01:4f9:c014:72e0::1,443
185.246.191.25,2096
2a06:1700:1:129::b4f1:2cd9,2096
65.109.195.143,443
2a01:4f9:c011:184e::1,443
62.238.41.171,443
195.246.230.132,443
85.120.229.99,443
2a06:a880:1:4353::1,443
196.245.161.74,443
168.144.46.234,443
2400:6180:0:d2:0:2:c7c5:8000,443
94.228.121.58,443
2a03:6f01:1:2::2:1d04,443
13.140.29.253,443
2a01:8740:1:e97::4563,443
64.188.118.63,443
144.31.217.95,443
150.241.89.233,443
43.245.225.176,443
193.108.170.80,443
103.249.134.29,443
150.241.86.93,443
2a01:ecc0:1007:f100::2,443
93.152.217.100,443
45.8.97.215,443
2a03:6f01:1:2::84be,443
2.26.158.6,443
185.232.171.94,443
2.26.23.181,443
89.125.210.106,443
77.73.70.10,443
2a00:1838:37:466::8ac6,443
130.12.45.189,443
2a0d:6c2:24:803::,443
204.168.212.139,443
2a01:4f9:c015:fbfb::1,443
213.108.23.180,443
2a0b:4140:3e46::2,443
91.247.37.172,443
2001:67c:2f4c:2::28b,443
82.117.255.140,443
185.141.61.113,443
2a07:5741:0:1585::1,443
82.117.255.4,443
188.166.214.70,443
91.215.152.37,443
2001:67c:2f4c:2::a8,443
212.193.35.100,443
212.193.35.98,443
94.156.35.128,2053
62.60.153.248,443
2a0b:4140:98e2::2,443
34.12.112.178,443
185.203.116.174,443
2a07:5741:0:2f6::1,443
31.76.46.189,443
2a01:ecc0:5000:f9d::2,443
185.246.191.196,443
2a06:1700:1:214::d1d7:e9e,443
147.45.103.56,8443
152.89.28.215,443
89.125.107.175,443
2605:e440:3c::f5,443
85.217.170.56,2053
45.9.74.189,8443
2a0a:9300:1:44a::1,8443
193.37.212.169,443
46.229.215.23,443
91.92.136.216,2053
91.92.136.69,443
193.37.212.56,2053
185.205.210.144,443
213.171.7.136,8443
2a03:6f01:1:2::1:b0e7,8443
2.26.55.75,8443
176.113.81.56,443
92.51.39.82,443
2a12:5940:6316::2,443
45.11.181.161,443
2a0b:7140:7:1:5054:ff:fe03:a545,443
85.90.196.11,443
2a12:6fc2:8000::599,443
104.152.48.177,443
2a01:8740:1:537::8a5e,443
193.5.251.15,443
204.168.226.32,443
2a01:4f9:c014:570c::1,443
5.188.26.198,8443
2a01:5a60:15::a,8443
185.203.119.26,2053
185.206.146.190,8443
2a07:5741:0:f1f::1,8443
109.120.132.115,443
2a12:5940:c8a3::2,443
185.148.146.9,443
185.84.162.74,443
2a03:6f01:1:2::2:536,443
5.188.30.178,443
2a01:5a60:2::c6,443
185.119.59.231,2083
2a03:6f01:1:2::1:cf0,2083
185.203.119.101,443
2a07:5741:0:db6::1,443
178.236.244.146,443
2a01:ecc0:6000:481::2,443
144.31.245.91,2053
2a01:ecc0:1000:c2c::2,2053
144.31.152.127,443
144.31.143.90,8443
2.26.67.142,443
2a01:ecc0:6000:a7e::2,443
5.23.54.214,443
2a03:6f01:1:2::1:9be,443
2.59.165.35,443
144.31.132.91,443
2a01:ecc0:6000:6e9::2,443
144.31.143.6,443
193.37.213.190,443
5.101.4.178,443
185.177.59.153,2053
2.26.19.215,443
77.91.84.175,443
2a01:ecc0:1000:c64::2,443
185.39.30.18,2087
2a06:fcc0:2::11,2087
185.82.217.170,443
2a02:27aa::919,443
31.76.58.49,443
2a01:ecc0:6000:f9f::2,443
64.188.93.160,443
94.156.180.17,443
2a01:ecc0:500:5a::2,443
31.76.56.108,443
2a01:ecc0:6000:f2c::2,443
89.167.21.109,8443
164.92.253.242,443
91.215.152.49,443
2001:67c:2f4c:2::239,443
196.244.194.108,443
2.26.23.174,443
81.85.78.197,443
2.26.115.156,443
2.26.23.190,443
144.31.67.146,443
2a01:ecc0:1000:139c::2,443
185.26.121.79,443
212.116.115.69,443
2a0a:2b41:5:bb97::,443
194.55.245.26,443
2a0f:1140:140:12d::2,443
77.110.97.193,443
2a12:5940:bd58::2,443
31.59.104.54,8443
2a13:7c00:10:14:f816:3eff:fed1:b568,8443
185.203.119.166,2053
188.166.187.67,443
2400:6180:0:d2:0:2:854a:7000,443
37.27.217.102,443
2a01:4f9:c012:e92c::1,443
157.180.112.176,443
2a01:4f9:c012:74bc::1,443
91.149.255.85,8443
2605:e440:7::1:128,8443
95.85.250.75,443
2a12:bec4:1481:a5::2,443
144.31.82.175,8443
2a01:ecc0:500:135::2,8443
144.31.132.152,443
2a01:ecc0:6000:b1c::2,443
5.45.127.84,443
2a03:f480:2:3::90,443
199.247.18.57,443
77.91.85.236,8443
176.97.76.48,8443
31.76.43.114,443
2a01:ecc0:6000:d0a::2,443
193.239.160.89,443
195.58.48.58,443
2a00:b700:5::3:1a4,443
193.124.36.16,443
46.8.233.12,443
2a13:7c00:6:9:f816:3eff:fee9:6175,443
85.235.205.202,443
2a0a:2b41:f:1076::,443
188.166.214.16,443
2400:6180:0:d2:0:2:c454:1000,443
78.17.99.49,443
31.76.14.135,443
64.188.93.201,443
2a01:ecc0:1001:9600::2,443
141.8.196.120,443
2a0a:2b40::4:2200,443
185.147.27.21,443
65.108.245.196,443
82.26.94.28,443
212.113.112.23,443
194.124.210.228,443
2a0d:6c2:24:6c0::,443
5.183.188.18,8443
2a01:5a60:9::5,8443
46.128.254.43,443
2a02:2455:180b:2600:2e56:6845:ed4a:3c8b,443
46.62.226.217,443
2a01:4f9:c010:877d::1,443
194.55.244.117,8443
2a0f:1140:140:ca::4,8443
31.76.126.189,443
5.188.26.9,443
2a01:5a60:10::c7,443
185.165.169.157,443
2a06:1700:0:4f2::8587:aee8,443
31.57.105.214,443
2a13:7c00:6:52:f816:3eff:fee3:87b9,443
144.31.226.176,8443
2a01:ecc0:1005:6100::2,8443
37.18.14.90,2083
2a0e:d604:1:1ea::2,2083
45.90.46.160,443
195.58.48.252,8443
2a00:b700:5::226,8443
31.76.224.206,443
2a01:ecc0:5000:1711::2,443
2.26.101.36,443
157.22.231.205,443
144.31.82.152,443
82.117.255.207,443
2a12:6fc2:8000::3e1,443
91.197.3.157,443
2a0c:16c0:505:329::462b,443
185.228.235.6,443
2a13:a500::1b9,443
195.58.54.223,2053
62.238.36.44,443
2a01:4f9:c015:782::1,443
147.45.76.29,443
2a12:5940:bb6a::2,443
2.27.35.104,443
82.148.28.69,443
185.39.30.67,2053
192.124.181.74,443
2.27.48.90,443
2a01:ecc0:6000:82d::2,443
64.7.199.84,443
155.212.247.226,8443
64.188.73.248,443
2a01:ecc0:1000:1c80::2,443
82.26.198.89,443
144.31.184.200,443
192.124.181.98,443
45.142.44.199,443
2a0a:2b41:2:46c2::,443
185.194.53.245,443
2a04:6f00:4::100,443
109.120.132.6,443
194.55.235.8,443
2.27.54.170,443
204.168.245.11,8443
2a01:4f9:c014:4f1b::1,8443
45.136.199.148,443
144.31.66.244,443
2a01:ecc0:1002:af00::2,443
94.242.51.87,443
2a00:1838:37:5a3::cd6a,443
204.168.139.96,2083
2a01:4f9:c014:5159::1,2083
82.26.136.32,443
150.251.152.227,443
157.22.241.132,8443
185.119.59.36,443
2a03:6f01:1:2::1:3ad3,443
185.212.119.102,2053
109.61.108.158,443
185.203.119.221,2053
46.183.185.37,443
2a03:f80:389:634b::1,443
158.255.6.5,2053
95.46.1.22,2053
194.55.235.11,8443
2a0f:1140:140:ca::5,8443
2.26.66.36,443
2a01:ecc0:6000:9cb::2,443
77.246.156.46,8443
185.146.158.78,8443
103.178.153.198,443
2001:df4:f80:21:918a:61e5:947e:1,443
130.49.128.222,443
79.174.13.53,443
95.171.21.193,443
109.73.203.18,443
2a03:6f00:a::c75,443
89.23.113.51,8443
212.74.227.162,443
147.139.189.225,443
2.27.11.47,443
2a01:ecc0:1000:cc7::2,443
144.31.132.231,443
2a01:ecc0:6000:6fe::2,443
72.56.14.212,443
2a03:6f00:a::2:48ae,443
141.0.184.69,8443
95.213.226.60,443
46.21.80.141,443
89.37.192.32,443
147.45.219.205,8443
185.104.181.228,443
2a06:1fc0:0:1::106,443
169.40.6.227,8443
2a0c:16c0:520:67b::d42c,8443
45.139.78.205,2053
201.51.0.23,8443
2a03:6f00:a::2:9ac1,8443
161.104.44.138,443
185.221.152.96,443
89.23.96.172,8443
2a03:6f02::1:2c75,8443
195.133.145.236,443
85.239.58.152,443
2a03:6f00:a::2:2e1f,443
157.22.230.81,443
64.188.125.182,8443
2a01:ecc0:1005:2f00::2,8443
46.250.231.61,443
2407:3640:2273:6215::1,443
84.51.54.101,2053
31.192.244.36,443
2605:e440:29::2ed,443
2.27.253.37,443
2a13:d200:15:24::1,443
94.156.181.160,443
77.73.66.223,443
193.17.92.245,443
155.212.247.200,8443
46.29.115.144,443
89.23.100.18,443
82.152.132.14,443
178.20.46.58,2053
185.164.173.104,8443
2a04:ac00:9:367::,8443
185.239.48.32,443
2a06:dd01::831,443
147.45.253.105,8443
77.239.109.66,443
5.129.197.52,8443
2a03:6f00:a::1:fbb9,8443
85.239.44.104,443
2a03:6f00:a::2:556b,443
72.56.0.167,443
2a03:6f00:a::2:25c6,443
77.91.90.224,443
2a13:a500::4f,443
194.87.107.79,443
31.192.111.185,443
77.91.69.141,2053
194.87.94.186,443
5.129.223.137,443
2a03:6f00:a::e066,443
91.107.64.160,443
141.98.190.45,443
212.193.27.247,443
2a03:6f00:a::f6c3,443
148.253.214.10,443
2a13:d201:2:8::1,443
103.126.51.58,443
103.126.51.34,443
192.144.57.214,443
83.217.201.98,443
2a03:6f00:a::2:3bf5,443
45.81.255.123,443
93.77.164.181,443
193.160.209.49,443
2a03:6f00:a::db7b,443
72.56.8.105,443
2a03:6f00:a::374c,443
130.193.50.215,8443
94.103.188.145,443
2001:678:6d4:5160::1ff,443
130.12.45.174,443
2a0d:6c2:24:249::,443
45.90.59.18,443
2a05:9406::b49,443
91.188.214.126,443
45.144.178.209,8443
185.56.162.81,443
2a13:d207:21a::1,443
2.26.104.64,443
91.218.247.99,443
185.239.51.52,443
192.144.37.23,443
2a09:80:200:0:f816:3eff:fe11:3a,443
84.252.100.83,443
109.248.168.38,443
5.129.242.165,443
2a03:6f00:a::2:4bc3,443
85.121.5.147,443
72.56.244.147,443
2a03:6f00:a::4593,443
85.192.56.236,443
2a12:5940:d1f7::2,443
85.239.47.237,8443
2a03:6f00:a::1:d781,8443
81.26.190.216,443
2a01:4ff:1f0:e4ac::1,443
93.77.165.60,443
64.177.68.51,443
2a05:f480:2c00:199a:5400:6ff:fe23:b600,443
178.255.127.200,443
2a06:dd00:1:4::2501,443
91.107.120.65,443
2a01:230:4:a88::2,443
93.77.163.33,2096
2.27.54.29,443
155.212.160.127,443
5.42.112.82,443
2a03:6f00:a::5130,443
85.198.109.141,443
95.85.240.155,443
2a12:bec4:1280:77::2,443
93.77.163.215,443
91.208.206.179,443
212.113.120.98,443
178.154.222.149,443
84.54.58.129,8443
95.85.240.144,443
2a12:bec4:1280:213::2,443
2.26.119.255,443
2a0d:d940:1c:1c5::2,443
144.31.61.139,8443
31.56.113.117,443
2a13:7c00:6:2:f816:3eff:fe96:6ee1,443
147.45.219.212,443
212.60.5.118,2053
212.113.98.162,443
2a0d:d940:1c:9f::2,443
193.201.15.39,443
2a0c:b9c1:f:425f::1,443
72.56.250.192,443
2a03:6f00:a::1:384a,443
167.104.219.129,2053
185.216.68.218,8443
2a00:1728:3f::c0cc:da,8443
103.215.218.43,2087
130.49.178.104,8443
217.26.29.24,443
178.154.235.36,8443
2a03:b0c0:2:d0::142b:9001,8443
109.205.56.213,443
212.193.51.1,443
2a04:ac00:4:7f4:5054:ff:fe03:a76b,443
152.89.218.135,443
2a06:dd00:1:4::2191,443
45.8.249.237,443
176.12.67.240,443
2a01:230:4:c5e::2,443
185.250.181.127,443
2a0d:6c2:24:450::,443
193.233.244.109,443
2a12:5940:e320::2,443
45.141.102.169,443
176.108.250.204,443
185.39.204.17,443
94.232.43.53,2083
2a13:7c00:10:24:f816:3eff:fe23:ee,2083
45.142.211.239,2083
188.132.232.192,2053
109.107.189.6,443
193.37.71.6,443
2a0f:cdc6:50:5::1,443
185.219.132.27,443
2.27.54.169,443
185.39.204.117,8443
2a05:541:121:5a::1,8443
82.148.31.7,443
31.210.43.105,2083
45.90.59.186,443
2a05:9406::929,443
178.253.39.87,443
2a0c:5d00:3002::1:fc2e:7a36,443
31.57.225.204,2053
130.49.189.89,443
176.108.243.167,8443
31.24.251.152,2053
185.113.223.183,8443
87.242.118.216,443
5.35.127.57,443
176.108.250.165,443
178.253.45.142,443
2a0c:5d00:3001::4746:fe04,443
185.23.236.32,443
2001:978:1001:31f::,443
194.164.245.177,443
2a13:d207:81::1,443
45.9.13.99,443
154.43.62.76,443
89.111.143.118,443
2a01:d8:4:f:89:111:143:118,443
45.150.236.135,443
95.215.108.132,443
203.31.40.37,2053
2a13:d207:501::1,2053
188.127.254.51,443
2a06:dd00:1:4::4e89,443
142.111.77.179,2053
2400:8d60:4::1:6f03:fc98,2053
93.77.163.149,443
176.108.243.192,8443
45.74.159.170,2083
212.41.15.119,443
194.87.252.166,443
38.54.59.70,443
94.158.246.244,443
45.90.218.11,443
2a09:5302:ffff::3f3,443
82.97.249.34,2053
89.251.8.38,2087
45.135.164.190,8443
185.125.219.18,2053
80.242.57.139,443
2a03:6f00:a::1:af0c,443
89.110.89.229,2053
5.42.118.118,443
2a03:6f00:a::1:2517,443
43.218.77.16,443
157.22.194.87,8443
93.95.97.23,443
2001:470:70:888::2,443
31.129.48.139,443
201.51.2.129,443
2a03:6f00:a::1:ee82,443
193.201.126.143,8443
91.107.127.205,443
80.87.198.98,443
178.236.240.156,443
2a0d:d940:1c:289::2,443
217.70.20.11,443
95.81.115.207,8443
2a0a:9302:1:6ef::1,8443
45.132.255.173,443
188.120.239.45,2053
130.94.1.150,443
194.87.151.237,443
2a03:6f00:a::1:cf0e,443
2.26.104.119,443
194.67.67.158,8443
2a00:f940:2:4:2::4a84,8443
82.146.38.33,443
81.90.31.243,8443
62.60.252.83,443
2a01:ecc0:4000:435::2,443
77.95.206.103,443
2a03:6f00:a::1:57b5,443
72.56.242.232,443
2a03:6f00:a::4bb8,443
212.67.17.226,443
5.42.112.73,8443
2a03:6f00:a::1:cde4,8443
46.173.27.166,2053
95.182.120.208,2053
159.194.212.131,8443
194.87.151.151,443
2a03:6f00:a::1:3d01,443
91.107.127.99,2053
2a01:230:4:c79::2,2053
5.129.243.72,443
93.77.165.76,443
46.149.67.101,8443
2a03:6f00:a::f0e6,8443
193.188.23.24,443
2a03:6f00:a::1:4411,443
159.253.120.204,443
85.198.83.124,2053
94.183.155.173,8443
31.129.49.103,443
217.26.28.58,443
46.29.118.247,443
95.163.242.189,8443
2a00:f940:2:4:4::321,8443
217.114.12.143,443
45.141.103.35,8443
138.124.107.132,443
147.45.245.15,443
2a03:6f00:a::3fce,443
31.76.230.241,443
178.20.41.204,443
212.193.26.83,443
109.122.199.119,2053
5.42.118.11,443
2a03:6f00:a::2:15a7,443
5.42.122.192,443
2a03:6f00:a::2:e60,443
178.236.240.10,443
2a0d:d940:1c:e9::2,443
77.110.113.162,8443
2a05:541:100:22::1,8443
178.217.98.132,443
2a0d:8480:0:7a9::a:cade,443
85.198.109.79,2053
85.239.63.62,443
2a03:6f00:a::1:9330,443
95.47.190.252,443
193.41.79.190,443
51.158.205.131,443
2001:bc8:17c0:50e:fabc:12ff:fe4c:e2c0,443
46.8.21.188,443
195.170.193.40,8443
195.133.146.112,443
185.76.241.98,8443
82.117.87.41,443
2a12:5940:dac7::2,443
37.140.199.59,8443
2a00:f940:2:4:2::2f0e,8443
93.183.94.78,2053
72.56.12.149,443
2a03:6f00:a::2:3098,443
185.20.224.44,8443
2a00:f940:2:4:2::c82,8443
194.116.236.9,8443
138.124.104.192,443
2a0d:d904:c000:2ab::2,443
93.77.161.211,8443
93.77.165.232,443
65.21.186.147,443
46.17.40.47,443
2.27.54.168,443
45.95.203.214,2053
169.40.6.51,2087
2a0c:16c0:520:6bc::d59a,2087
158.160.231.145,443
85.239.44.245,8443
2a03:6f00:a::1:c9de,8443
159.194.230.55,8443
5.129.249.176,8443
2a03:6f00:a::1:23e9,8443
185.174.139.49,2053
2a0c:5d00:1001::3700:84a9,2053
109.196.99.186,443
2a03:6f00:a::1:5b68,443
157.180.73.13,443
2a01:4f9:c015:8da6::1,443
45.129.3.157,443
2a00:b700::3:1eb,443
217.149.29.50,443
2a03:6f00:a::1:4055,443
5.129.245.28,443
2a03:6f00:a::1:1c0c,443
155.212.216.144,443
91.201.255.164,8443
194.87.130.44,8443
72.56.240.166,8443
2a03:6f00:a::2:110c,8443
5.42.112.123,443
2a03:6f00:a::2:23fd,443
178.253.39.156,443
144.31.82.131,2053
2a01:ecc0:500:107::2,2053
77.223.96.12,443
185.153.198.86,443
2a0b:bcc0:0:603::19,443
85.239.58.178,443
2a03:6f00:a::1:f962,443
64.49.15.164,443
2a12:bec4:1d41:ea57::1,443
93.77.183.78,443
89.169.164.103,443
89.127.197.225,443
45.74.159.49,2087
212.8.226.252,443
213.171.29.38,443
193.201.82.144,443
2a09:bac1:60c0:8::1d6:181,443
185.48.250.138,443
2a04:b540:3000:1::a8,443
194.87.252.213,443
188.42.166.37,443
45.86.86.195,443
178.253.55.191,2053
46.8.21.114,2053
194.55.164.118,443
2a0c:5cc0:1:1::7b41:3e7a,443
46.8.21.7,443
5.129.242.175,8443
45.146.165.68,8443
38.54.29.210,2053
178.20.208.127,443
2a12:5940:d99d::2,443
194.180.191.123,443
2a0a:c801:1:20::f3,443
185.20.227.208,8443
2a00:f940:2:4:2::54bc,8443
93.77.166.38,443
195.2.74.244,443
192.71.27.237,443
2a03:f80:972:c7cf::1,443
5.42.116.33,443
2a03:6f00:a::2:6563,443
178.20.208.103,443
2a12:5940:d929::2,443
95.215.108.19,8443
93.115.10.237,2053
109.196.103.176,8443
2a03:6f00:a::1:a5dd,8443
38.79.154.92,443
2a0b:8800:580::13f,443
93.77.165.19,8443
65.109.209.85,2053
185.209.85.248,443
2a0e:5c41:2:13f:26a3:f0ff:fe45:88fd,443
93.77.160.130,8443
141.98.115.65,8443
141.98.115.64,8443
193.9.60.54,443
2a05:5940:7f::1,443
93.115.10.218,2053
188.132.129.102,2053
85.239.39.144,8443
2a03:6f00:a::1:b1c8,8443
185.255.93.189,443
46.29.166.44,8443
2a00:b700::de,8443
188.132.234.16,2053
185.244.172.156,8443
46.17.43.161,8443
188.132.183.17,443
178.253.44.165,2096
2a0c:5d00:3001::b12d:87a9,2096
5.129.206.67,2053
188.132.183.40,443
192.144.56.137,2053
89.45.45.110,443
89.169.134.149,443
5.129.195.217,443
2a03:6f00:a::1:aa6d,443
212.60.153.248,443
2602:fb54:1801:1ec::a,443
79.174.80.62,443
93.77.163.52,443
103.83.86.231,443
2602:fa5d::4b0,443
130.193.53.155,8443
91.142.75.233,443
2a0d:8480:2:5e6::,443
103.83.87.219,8443
104.239.87.89,8443
45.147.200.141,8443
2a00:b700::3:1c1,8443
185.163.45.40,443
2001:67c:2db8:7::6f,443
91.243.86.65,443
2a11:27c0:185::121,443
91.250.248.151,443
155.103.71.212,443
2602:fa5d::26b,443
185.105.91.243,443
62.113.114.246,2053
89.125.57.110,2053
89.45.45.144,443
212.192.6.248,443
91.184.244.230,443
85.198.110.219,443
45.139.184.183,2053
2a07:14c0:1:520b::2,2053
91.250.248.68,443
185.20.225.208,8443
2a00:f940:2:4:2::3157,8443
212.22.82.144,443
45.90.218.180,443
84.252.75.139,443
93.123.167.66,443
31.40.204.243,2053
2602:fa5d::ca,2053
95.163.220.107,2053
103.199.18.23,443
2404:fbc0:0:218d::a,443
47.96.142.251,443
47.251.88.3,443
82.117.87.117,443
2a12:5940:d403::2,443
45.155.52.104,443
2a0a:8d80:0:b268::1,443
91.217.80.43,443
193.124.65.248,8443
157.254.192.20,443
45.150.128.159,443
45.132.185.212,443
104.128.136.52,443
2a0c:5d00:3001::6e1b:8290,443
45.154.24.232,443
151.236.29.97,443
2a03:f80:30:266b::1,443
157.85.96.43,443
143.14.11.61,443
193.124.130.225,443
157.85.101.45,443
165.101.65.72,443
176.118.214.216,443
45.154.24.235,443
159.194.200.159,443
217.26.26.14,443
43.229.150.17,443
188.132.192.190,2053
194.58.109.206,8443
2a00:f940:2:4:2::5ade,8443
194.190.153.170,443
45.154.24.89,443
5.180.45.186,2096
185.230.141.235,8443
95.163.240.203,8443
2a00:f940:2:4:2::ac8,8443
217.156.67.86,443
104.128.130.7,443
149.3.184.100,443
43.229.148.43,443
93.77.162.5,8443
43.229.132.106,443
194.67.204.158,2053
185.255.132.107,443
2a04:5200:fff5::25f3,443
31.192.244.129,443
157.85.105.126,443
86.122.14.66,443
86.122.14.69,443
117.18.127.43,443
91.188.213.107,443
45.140.19.179,443
43.133.110.81,443
93.77.161.87,8443
45.136.254.175,443
185.105.117.222,443
62.113.106.85,8443
2a05:9406::42,8443
144.31.183.94,8443
45.89.52.85,443
45.150.128.181,443
185.235.243.172,443
104.128.129.145,443
185.68.247.241,443
185.225.17.223,443
185.103.100.52,8443
103.113.68.210,443
185.212.148.65,443
80.76.42.191,443
171.22.134.119,443
2a09:7c47:0:28::1,443
46.8.255.223,443
2a0d:c580:1:7:207::1,443
194.58.98.15,8443
2a00:f940:2:4:2::2490,8443
185.128.107.175,443
212.67.10.224,8443
84.252.74.122,8443
2a09:5302:ffff::fd2,8443
95.81.115.178,8443
2a0a:9302:1:67e::1,8443
188.132.192.145,2087
2a12:e342:300::2ba2:84db,2087
94.232.248.149,443
45.92.219.245,2087
2a12:bec4:1d40:2f68::1,2087
217.114.5.41,443
217.114.13.229,443
2a0b:4143:0:333::2,443
91.107.130.239,2053
89.169.170.230,8443
45.89.52.124,443
178.253.55.45,443
2a12:5940:d8a1::2,443
45.90.218.109,443
45.141.148.141,443
83.242.96.140,443
2a12:b2c0:2:2a::1,443
45.12.143.25,443
89.169.4.156,443
185.217.199.148,443
185.5.250.10,2087
217.26.27.147,443
109.107.189.54,443
2a12:5940:df4c::2,443
153.52.92.153,8443
2a01:f900:10:13a::1,8443
89.111.172.106,2053
154.26.128.147,443
2407:3640:2262:4555::1,443
138.124.107.124,443
2a13:7e40:1:1076::1,443
45.91.52.102,443
178.159.94.113,443
2a12:5940:dc41::2,443
81.176.229.57,443
2a10:1fc0:1::8730:40eb,443
31.40.204.85,8443
138.124.107.216,443
2a13:7e40:1:10ce::1,443
194.113.104.187,8443
51.158.204.149,443
2001:bc8:17c0:503:8634:97ff:fe11:8af0,443
185.125.219.207,443
212.115.103.200,443
185.234.66.91,443
31.40.204.93,443
2602:fa5d::2d4,443
155.103.69.91,8443
89.223.120.225,8443
2a03:6f00:5:1::7387,8443
193.32.188.215,8443
157.85.96.149,443
138.124.107.35,443
176.42.68.134,2053
45.89.52.247,443
95.182.120.255,443
62.76.142.96,443
45.90.216.27,443
159.194.204.159,8443
2.56.127.137,443
95.163.236.99,8443
2a00:f940:2:4:4::40,8443
204.11.2.233,443
2a0f:6284:67:770::1,443
147.45.184.57,443
2a03:6f00:a::2:520d,443
90.156.170.211,443
5.129.198.39,8443
89.125.202.220,443
2605:e440:52::275,443
45.67.129.146,443
2a01:4f8:fff0:124:4::4e,443
94.131.123.74,443
194.135.34.198,443
193.124.45.108,2053
